        11      10010     1001.0   324830.0   484884.7  7566956.4   485008.1  7567132.1      109.0      423.0      241.7    2783.57   167910.0    26274.0    61039.0    37213.0    -9478.0   -38913.0   -57887.0    70477.0    58247.0    49028.0    38648.0    28535.0    20066.0    13562.0     8927.0     5423.0     3187.0     1841.0     1034.0      565.0      297.0      161.0       75.0    25147.0    -9152.0   -34034.0   -52829.0    58924.0    52525.0    47548.0    41269.0    34077.0    26966.0    20401.0    15007.0    10359.0     6744.0     4233.0     2683.0     1594.0      922.0      537.0      302.0
        11      10010     1001.0   324833.0   484866.7  7566957.4   484990.1  7567133.1      108.0      423.0      241.7    2783.64   122970.0    26361.0    61519.0    38112.0    -9508.0   -39490.0   -58866.0    71837.0    59349.0    49854.0    39199.0    28868.0    20243.0    13648.0     8974.0     5440.0     3203.0     1870.0     1027.0      562.0      299.0      162.0       75.0    24941.0    -9129.0   -33943.0   -52711.0    58675.0    52294.0    47381.0    41132.0    33993.0    26883.0    20337.0    14976.0    10343.0     6743.0     4234.0     2692.0     1595.0      931.0      541.0      305.0
        11      10010     1001.0   324835.0   484848.7  7566957.4   484972.1  7567133.1      107.0      423.0      241.7    2783.73    54902.0    26415.0    61871.0    38906.0    -9529.0   -39997.0   -59726.0    73011.0    60295.0    50575.0    39685.0    29177.0    20414.0    13722.0     9019.0     5465.0     3222.0     1894.0     1020.0      560.0      301.0      162.0       76.0    24753.0    -9116.0   -33907.0   -52670.0    58519.0    52165.0    47313.0    41085.0    34001.0    26866.0    20321.0    14980.0    10347.0     6758.0     4246.0     2707.0     1600.0      940.0      545.0      308.0
        11      10010     1001.0   324838.0   484829.7  7566957.4   484953.1  7567133.1      107.0      423.0      241.8    2783.74   106597.0    26404.0    62089.0    39593.0    -9543.0   -40435.0   -60469.0    74002.0    61085.0    51200.0    40112.0    29454.0    20577.0    13788.0     9066.0     5496.0     3244.0     1912.0     1015.0      558.0      302.0      162.0       75.0    24610.0    -9120.0   -33957.0   -52756.0    58523.0    52206.0    47401.0    41177.0    34127.0    26940.0    20374.0    15031.0    10380.0     6793.0     4270.0     2728.0     1609.0      950.0      549.0      309.0
        11      10010     1001.0   324840.0   484811.7  7566957.4   484935.1  7567133.1      106.0      420.6      241.8    2783.57    10107.0    26363.0    62179.0    40200.0    -9552.0   -40818.0   -61125.0    74864.0    61770.0    51764.0    40509.0    29709.0    20738.0    13857.0     9119.0     5535.0     3267.0     1921.0     1010.0      557.0      303.0      161.0       75.0    24545.0    -9148.0   -34124.0   -53018.0    58754.0    52479.0    47694.0    41449.0    34392.0    27122.0    20507.0    15138.0    10447.0     6851.0     4309.0     2755.0     1622.0      960.0      553.0      310.0
        11      10010     1001.0   324843.0   484793.7  7566957.4   484917.1  7567133.1      106.0      420.6      241.8    2783.19    20830.0    26299.0    62156.0    40763.0    -9566.0   -41176.0   -61742.0    75685.0    62426.0    52318.0    40911.0    29961.0    20911.0    13947.0     9187.0     5582.0     3290.0     1922.0     1008.0      557.0      303.0      160.0       75.0    24584.0    -9205.0   -34432.0   -53498.0    59263.0    53029.0    48229.0    41931.0    34806.0    27423.0    20729.0    15305.0    10553.0     6931.0     4362.0     2789.0     1641.0      971.0      556.0      310.0
        11      10010     1001.0   324845.0   484775.7  7566957.4   484899.1  7567133.1      105.0      420.6      241.9    2782.63   134654.0    26230.0    62046.0    41316.0    -9599.0   -41553.0   -62381.0    76553.0    63138.0    52910.0    41353.0    30242.0    21113.0    14071.0     9274.0     5636.0     3314.0     1920.0     1009.0      558.0      303.0      158.0       75.0    24747.0    -9292.0   -34888.0   -54211.0    60065.0    53869.0    49015.0    42627.0    35365.0    27839.0    21038.0    15529.0    10695.0     7031.0     4428.0     2828.0     1664.0      982.0      559.0      310.0
        11      10010     1001.0   324848.0   484756.7  7566957.4   484880.1  7567133.1      105.0      420.6      241.9    2781.98    16671.0    26146.0    61881.0    41874.0    -9675.0   -42012.0   -63107.0    77551.0    63971.0    53582.0    41865.0    30582.0    21363.0    14241.0     9384.0     5698.0     3337.0     1919.0     1014.0      560.0      303.0      157.0       75.0    25042.0    -9406.0   -35487.0   -55154.0    61154.0    54986.0    50039.0    43523.0    36054.0    28360.0    21426.0    15804.0    10871.0     7149.0     4505.0     2870.0     1692.0      992.0      562.0      310.0
        11      10010     1001.0   324850.0   484738.7  7566957.4   484862.1  7567133.1      105.0      419.4      241.9    2781.30   146036.0    26044.0    61688.0    42438.0    -9811.0   -42605.0   -63971.0    78731.0    64963.0    54363.0    42473.0    31009.0    21675.0    14463.0     9518.0     5768.0     3363.0     1921.0     1023.0      564.0      302.0      155.0       75.0    25459.0    -9541.0   -36203.0   -56287.0    62473.0    56322.0    51250.0    44573.0    36842.0    28964.0    21874.0    16119.0    11071.0     7278.0     4590.0     2914.0     1722.0     1002.0      565.0      310.0
        11      10010     1001.0   324853.0   484720.7  7566957.4   484844.1  7567133.1      105.0      419.4      241.9    2780.63   193386.0    25934.0    61491.0    42993.0   -10017.0   -43356.0   -64992.0    80097.0    66110.0    55269.0    43192.0    31540.0    22060.0    14738.0     9677.0     5850.0     3394.0     1931.0     1038.0      569.0      302.0      153.0       75.0    25976.0    -9690.0   -36997.0   -57550.0    63946.0    57800.0    52582.0    45716.0    37693.0    29621.0    22361.0    16458.0    11287.0     7413.0     4679.0     2957.0     1753.0     1011.0      568.0      310.0
        11      10010     1001.0   324855.0   484701.7  7566957.4   484825.1  7567133.1      104.0      419.4      242.0    2779.95    50007.0    25837.0    61311.0    43516.0   -10285.0   -44234.0   -66141.0    81601.0    67364.0    56291.0    44028.0    32176.0    22519.0    15064.0     9863.0     5947.0     3437.0     1950.0     1057.0      577.0      302.0      152.0       75.0    26548.0    -9844.0   -37816.0   -58860.0    65464.0    59314.0    53944.0    46875.0    38560.0    30296.0    22861.0    16803.0    11505.0     7547.0     4766.0     2996.0     1783.0     1019.0      571.0      310.0
        11      10010     1001.0   324858.0   484683.7  7566957.4   484807.1  7567133.1      104.0      419.4      242.0    2779.22   208619.0    25772.0    61162.0    43989.0   -10588.0   -45158.0   -67343.0    83137.0    68645.0    57400.0    44963.0    32900.0    23045.0    15435.0    10077.0     6066.0     3496.0     1978.0     1081.0      587.0      302.0      151.0       75.0    27123.0    -9993.0   -38602.0   -60125.0    66910.0    60750.0    55241.0    47969.0    39396.0    30951.0    23346.0    17136.0    11714.0     7673.0     4847.0     3030.0     1810.0     1025.0      573.0      310.0
        11      10010     1001.0   324860.0   484665.7  7566957.4   484789.1  7567133.1      103.0      415.7      242.0    2778.42   194460.0    25740.0    61050.0    44395.0   -10885.0   -46020.0   -68497.0    84567.0    69859.0    58538.0    45950.0    33679.0    23619.0    15840.0    10321.0     6210.0     3575.0     2018.0     1110.0      599.0      303.0      150.0       76.0    27636.0   -10132.0   -39301.0   -61254.0    68172.0    62001.0    56384.0    48928.0    40155.0    31552.0    23791.0    17440.0    11904.0     7786.0     4918.0     3059.0     1832.0     1031.0      575.0      311.0
        11      10010     1001.0   324863.0   484647.7  7566957.4   484771.1  7567133.1      102.0      415.7      242.1    2777.53   263374.0    25730.0    60974.0    44724.0   -11143.0   -46728.0   -69512.0    85750.0    70913.0    59628.0    46920.0    34468.0    24215.0    16266.0    10592.0     6382.0     3674.0     2067.0     1142.0      613.0      304.0      149.0       77.0    28026.0   -10255.0   -39863.0   -62164.0    69151.0    62974.0    57295.0    49690.0    40798.0    32070.0    24174.0    17701.0    12065.0     7882.0     4977.0     3081.0     1849.0     1036.0      577.0      312.0
        11      10010     1001.0   324865.0   484629.7  7566957.4   484753.1  7567133.1      102.0      415.7      242.1    2776.59   156412.0    25734.0    60935.0    44967.0   -11341.0   -47232.0   -70333.0    86590.0    71738.0    60583.0    47789.0    35217.0    24801.0    16694.0    10884.0     6577.0     3791.0     2125.0     1178.0      629.0      306.0      149.0       77.0    28239.0   -10361.0   -40256.0   -62800.0    69781.0    63609.0    57925.0    50222.0    41297.0    32483.0    24483.0    17911.0    12193.0     7958.0     5022.0     3098.0     1861.0     1041.0      579.0      312.0
        11      10010     1001.0   324868.0   484611.7  7566957.4   484735.1  7567133.1      102.0      415.7      242.1    2775.62   262800.0    26811.0    60929.0    45118.0   -11479.0   -47535.0   -70956.0    87064.0    72305.0    61332.0    48488.0    35883.0    25345.0    17105.0    11185.0     6785.0     3918.0     2189.0     1216.0      647.0      309.0      150.0       78.0    28236.0   -10449.0   -40459.0   -63126.0    70025.0    63871.0    58244.0    50507.0    41636.0    32779.0    24710.0    18067.0    12285.0     8015.0     5054.0     3110.0     1867.0     1045.0      581.0      312.0
        11      10010     1001.0   324870.0   484593.7  7566957.4   484717.1  7567133.1      101.0      414.5      242.2    2774.66   145860.0    28970.0    60948.0    45183.0   -11572.0   -47683.0   -71417.0    87234.0    72637.0    61841.0    48988.0    36437.0    25821.0    17478.0    11476.0     6993.0     4046.0     2255.0     1254.0      665.0      312.0      150.0       79.0    28008.0   -10524.0   -40473.0   -63142.0    69890.0    63770.0    58259.0    50560.0    41816.0    32959.0    24856.0    18171.0    12345.0     8055.0     5073.0     3118.0     1869.0     1050.0      583.0      312.0
        11      10010     1001.0   324873.0   484575.7  7566957.4   484699.1  7567133.1      100.0      414.5      242.2    2773.72    23695.0    32230.0    60983.0    45185.0   -11638.0   -47740.0   -71777.0    87233.0    72802.0    62128.0    49307.0    36869.0    26212.0    17798.0    11742.0     7184.0     4163.0     2317.0     1291.0      684.0      316.0      151.0       81.0    27563.0   -10590.0   -40316.0   -62873.0    69414.0    63343.0    58000.0    50410.0    41848.0    33032.0    24930.0    18229.0    12378.0     8081.0     5083.0     3124.0     1868.0     1056.0      585.0      311.0
        11      10010     1001.0   324875.0   484557.7  7566957.4   484681.1  7567133.1      100.0      414.5      242.3    2772.81     8769.0    34510.0    61027.0    45163.0   -11690.0   -47766.0   -72092.0    87211.0    72897.0    62259.0    49508.0    37186.0    26513.0    18055.0    11965.0     7345.0     4262.0     2372.0     1325.0      703.0      320.0      152.0       82.0    26947.0   -10651.0   -40022.0   -62377.0    68674.0    62660.0    57522.0    50106.0    41758.0    33019.0    24948.0    18253.0    12393.0     8098.0     5087.0     3131.0     1866.0     1063.0      588.0      311.0
        11      10010     1001.0   324878.0   484539.7  7566957.4   484663.1  7567133.1       99.0      414.5      242.3    2772.02   155228.0    35800.0    61070.0    45165.0   -11734.0   -47805.0   -72398.0    87288.0    73011.0    62326.0    49664.0    37409.0    26728.0    18243.0    12134.0     7467.0     4340.0     2418.0     1354.0      720.0      325.0      153.0       83.0    26219.0   -10711.0   -39638.0   -61729.0    67766.0    61811.0    56898.0    49705.0    41583.0    32946.0    24929.0    18257.0    12401.0     8112.0     5090.0     3139.0     1864.0     1071.0      591.0      311.0
        11      10010     1001.0   324880.0   484521.7  7566957.4   484645.1  7567133.1       99.0      413.3      242.3    2771.38    47319.0    36713.0    61099.0    45229.0   -11769.0   -47882.0   -72703.0    87512.0    73196.0    62405.0    49829.0    37555.0    26865.0    18364.0    12242.0     7544.0     4393.0     2453.0     1377.0      735.0      329.0      154.0       85.0    25462.0   -10776.0   -39221.0   -61022.0    66803.0    60900.0    56214.0    49270.0    41365.0    32845.0    24895.0    18256.0    12411.0     8129.0     5097.0     3151.0     1863.0     1079.0      595.0      311.0
